ID Name Ra Dec NumGS Coverage
1722 FoF_1182 238.07290175 -55.42275624 6 0.9324
1723 FoF_1218 273.9801218 -18.10377131 6 0.9832
1724 FoF_1235 281.85801633 -5.22444291 8 0.9764
1725 FoF_1375 91.03759823 28.04728341 2 0.7376
1726 FoF_1428 119.27101822 -27.91529067 3 0.8996
1727 FoF_1540 170.21185874 -59.30055693 4 0.9308
1728 FoF_1624 266.51120743 -29.19169293 1 0.3248
1729 FoF_1800 337.82439323 58.04503607 4 0.8232
1730 FoF_1973 95.45179385 22.4133391 2 0.6564
1731 FoF_1994 191.01768033 -58.09172184 2 0.7112
1732 FoF_2068 283.96330285 -5.10079877 3 0.7912
1733 FoF_2094 175.46518075 -61.95177248 1 0.4988
1734 FoF_2100 227.58844126 -60.49918288 3 0.8152
1735 FoF_2117 282.34295402 -4.48655151 3 0.8992
1736 FoF_2123 297.95528091 22.10011513 2 0.9064
1737 FoF_2139 67.69066651 46.31636571 0 0.0
1738 FoF_2143 90.98520146 26.62945014 5 0.7336
1739 FoF_2179 305.35994406 38.64443739 1 0.5716
1740 FoF_2198 107.49735026 4.65038827 1 0.4884
1741 FoF_2210 247.18419164 -54.95184451 3 0.7668
1742 FoF_2220 127.41095511 -41.2717579 2 0.596
1743 FoF_2238 167.71402912 -56.80807737 5 0.9688
1744 FoF_2253 307.52834601 45.92099463 1 0.568
1745 FoF_2309 209.96284894 -63.61052076 0 0.0
1746 FoF_2383 95.38010328 -16.096699 1 0.352
1747 Gaia_1 101.46653729 -16.73987206 5 0.9816
1748 Gaia_2 28.129182 53.04925648 2 0.68
1749 Gaia_6 122.10821262 -23.69873785 1 0.448
1750 Gaia_8 282.54314014 33.39282363 2 0.7616
1751 Gulliver_2 122.89460188 -37.39325616 2 0.7896
1752 Gulliver_3 122.53263973 -37.24835149 7 0.9236
1753 Gulliver_4 122.17049775 -37.50469721 5 0.906
1754 Gulliver_5 132.57085525 -45.51903705 1 0.5808
1755 Gulliver_7 141.75659024 -55.12458952 5 0.9276
1756 Gulliver_9 127.20387396 -47.92490661 1 0.3824
1757 Gulliver_10 123.13413994 -38.71167269 3 0.992
1758 Gulliver_11 68.00945959 43.61268083 0 0.0
1759 Gulliver_12 181.17004098 -61.31241975 1 0.6408
1760 Gulliver_13 104.87745528 -13.24935955 2 0.8648
1761 Gulliver_14 259.94560258 -36.70777429 3 0.9352
1762 Gulliver_15 272.59805427 -16.72264169 3 0.6904
1763 Gulliver_17 302.6543355 35.86693518 9 0.9672
1764 Gulliver_18 302.90349973 26.54097419 3 0.7892
1765 Gulliver_19 344.17036053 61.10605344 2 0.7632
1766 Gulliver_20 273.83972565 11.43775178 1 0.6132
1767 Gulliver_21 106.88737418 -25.50922818 1 0.6884
1768 Gulliver_22 84.82419076 26.34502001 1 0.428
1769 Gulliver_23 304.26298115 38.04956116 3 0.8752
1770 Gulliver_24 1.14029519 62.83642111 2 0.8664
1771 Gulliver_25 51.99521516 45.1793841 1 0.4468
1772 Gulliver_26 80.68819706 35.27439393 1 0.2784
1773 Gulliver_27 146.0875136 -54.11244295 5 0.9576
1774 Gulliver_28 293.65424523 18.16389907 2 0.6468
1775 Gulliver_30 313.68192037 45.99840909 5 0.9996
1776 Gulliver_31 301.88506953 38.24687229 3 0.8332
1777 Gulliver_32 98.38361845 7.46585503 2 0.7988
1778 Gulliver_33 318.23305193 46.36568758 2 0.8504
1779 Gulliver_34 167.73601942 -59.16805817 6 0.9656
1780 Gulliver_35 150.3793947 -58.20612049 4 0.8856
1781 Gulliver_36 123.15603231 -35.09680977 5 0.9764
1782 Gulliver_37 292.07419896 25.35755037 2 0.3688
1783 Gulliver_38 300.80521885 34.43482282 5 0.664
1784 Gulliver_39 163.70300129 -58.04832615 5 0.7384
1785 Gulliver_40 163.05281204 -58.3850348 5 0.9812
1786 Gulliver_42 303.92567238 37.84452188 10 1.0
1787 Gulliver_43 296.27889698 24.59555408 2 0.6944
1788 Gulliver_44 127.27884044 -38.11390178 2 0.7972
1789 Gulliver_45 104.62076022 3.09045429 4 0.942
1790 Gulliver_46 186.23409359 -61.97228179 7 1.0
1791 Gulliver_47 107.92008692 0.80468239 2 0.8396
1792 Gulliver_48 316.30415676 50.74061951 1 0.7328
1793 Gulliver_49 350.68347279 61.96406971 2 0.7788
1794 Gulliver_50 181.36124294 -62.68647347 3 0.8884
1795 Gulliver_51 30.33154031 63.79603195 2 0.5544
1796 Gulliver_52 161.60710192 -59.48522792 0 0.0
1797 Gulliver_53 81.00861221 34.04995412 0 0.0
1798 Gulliver_54 81.27197513 33.67777218 1 0.2152
1799 Gulliver_55 297.83046025 18.67501344 2 0.616
1800 Gulliver_56 95.39233775 26.90073437 0 0.0
1801 Gulliver_57 141.20121044 -48.06380178 3 0.832
1802 Gulliver_58 191.53541548 -61.96352879 2 0.8888
1803 Gulliver_59 195.71793852 -64.60738986 3 0.3968
1804 Gulliver_60 303.44542144 29.66024336 0 0.0
1805 HD_226540_Group 298.79146571 33.49971607 4 0.7788
1806 HSC_1 289.60934019 -38.03488766 1 0.3036
1807 HSC_2 268.62743373 -29.53106019 7 0.9636
1808 HSC_3 273.73496465 -31.87471566 3 0.9308
1809 HSC_4 269.07221582 -29.63809868 11 0.9712
1810 HSC_5 276.78242021 -33.09355306 1 0.6208
1811 HSC_6 267.70722399 -28.82464882 4 0.928
1812 HSC_7 261.39725469 -25.13485632 2 0.8768
1813 HSC_8 267.67303759 -28.63475332 7 0.9544
1814 HSC_9 269.0541006 -29.33439782 4 0.8876
1815 HSC_10 268.22552995 -28.79674558 9 0.9472
1816 HSC_11 267.41554842 -28.34712185 12 1.0
1817 HSC_12 270.99783386 -30.01874129 10 1.0
1818 HSC_13 269.04870053 -28.94250223 3 0.9608
1819 HSC_14 267.29986983 -28.00803909 4 0.7964
1820 HSC_15 278.97219898 -33.29082913 2 0.7756
1821 HSC_16 255.76281503 -20.69443082 1 0.444
1822 HSC_17 268.76869002 -28.22565051 5 0.906
1823 HSC_18 279.92767659 -32.96086031 4 0.966
1824 HSC_19 271.09731284 -29.07542033 6 0.9828
1825 HSC_20 265.56563194 -26.1112651 1 0.6588
1826 HSC_23 281.87998515 -33.33870929 3 0.69
1827 HSC_25 265.39154232 -25.70159807 6 0.9764
1828 HSC_26 268.61501028 -27.38502038 4 0.7948
1829 HSC_27 267.27278038 -26.63021458 4 0.8964
1830 HSC_31 266.58578594 -26.04071152 6 0.9728
1831 HSC_32 286.88243109 -34.67970405 2 0.3788
1832 HSC_34 266.62277776 -25.93021104 2 0.7936
1833 HSC_35 266.98684644 -26.12444269 3 0.7488
1834 HSC_36 268.74228299 -27.00148638 1 0.4104
1835 HSC_37 264.35500375 -24.40572095 5 0.9672
1836 HSC_38 269.29312346 -27.02527134 0 0.0
1837 HSC_39 268.18452272 -26.37854966 3 0.6776
1838 HSC_40 268.97121443 -26.72565082 2 0.8724
1839 HSC_44 275.13787348 -29.27220598 2 0.888
1840 HSC_46 229.61087739 2.04961365 1 0.6468
1841 HSC_52 336.34185233 -38.01875663 0 0.0
1842 HSC_55 267.67857549 -24.71361397 1 0.5044
1843 HSC_56 268.42894629 -25.1053462 9 0.998
1844 HSC_58 359.45304129 -32.60894369 0 0.0
1845 HSC_59 260.81746483 -20.39529687 1 0.486
1846 HSC_61 279.2118838 -29.64453186 5 0.9968
1847 HSC_62 269.8258553 -25.07628698 2 0.8864
1848 HSC_63 268.48967564 -24.36923185 7 0.9992
1849 HSC_64 255.19848667 -16.22050864 1 0.6804
1850 HSC_65 266.35058044 -23.09481333 3 0.9396
1851 HSC_66 251.9425963 -13.93912501 0 0.0
1852 HSC_67 257.74708341 -17.76926401 0 0.0
1853 HSC_70 270.31262406 -24.95714343 6 0.9672
1854 HSC_71 270.34742937 -24.9526974 3 0.648
1855 HSC_72 269.59338513 -24.55712493 11 1.0
1856 HSC_73 269.28534121 -24.30498415 2 0.414
1857 HSC_74 286.03878794 -31.59649709 2 0.7736
1858 HSC_75 267.17318522 -23.08216024 4 0.9516
1859 HSC_76 270.10376415 -24.45817391 10 1.0
1860 HSC_77 287.34581278 -31.76068554 3 0.8444
1861 HSC_79 270.06767952 -24.28845129 2 0.882
1862 HSC_80 270.2547125 -24.33497311 7 0.9988
1863 HSC_81 282.07336007 -29.71531411 3 0.914
1864 HSC_86 266.9426345 -22.18554732 3 0.9296
1865 HSC_87 272.5052188 -25.09089627 3 0.8612
1866 HSC_89 255.01130459 -14.59238267 0 0.0
1867 HSC_92 269.49653852 -23.29243771 4 0.946
1868 HSC_93 281.23033728 -28.72036583 3 0.7668
1869 HSC_94 270.32860514 -23.61920684 4 0.9116
1870 HSC_95 261.22982521 -18.28691587 1 0.7104
1871 HSC_97 271.28560869 -23.8027007 1 0.2656
1872 HSC_98 259.8507353 -17.07128889 4 0.9424
1873 HSC_99 263.05366362 -18.97601786 2 0.7508
1874 HSC_100 272.42570652 -24.04988447 1 0.352
1875 HSC_101 278.65389266 -26.87364187 3 0.9164
1876 HSC_103 269.21022784 -22.05030987 4 1.0
1877 HSC_104 270.5163587 -22.72959219 5 0.996
1878 HSC_105 284.7017257 -29.09380917 4 0.9524
1879 HSC_106 269.9603932 -22.37753092 1 0.3636
1880 HSC_108 271.32658617 -22.92801652 2 0.746
1881 HSC_109 274.96394038 -24.66315793 0 0.0
1882 HSC_110 269.36360315 -21.76285513 4 0.8652
1883 HSC_113 279.77119449 -26.55669048 2 0.8928
1884 HSC_115 273.10750872 -23.02799015 5 0.9688
1885 HSC_118 272.65804245 -22.46953955 8 0.984
1886 HSC_119 264.63319465 -17.55946347 5 0.9444
1887 HSC_120 263.29501218 -16.59125821 5 0.9996
1888 HSC_125 264.86188617 -16.81024381 4 0.9624
1889 HSC_127 271.94449118 -20.47842167 2 0.876
1890 HSC_129 270.6826275 -19.76123414 3 0.706
1891 HSC_131 274.98731846 -21.89475593 4 0.9648
1892 HSC_132 213.89009558 17.10382662 0 0.0
1893 HSC_133 278.23392061 -23.36693405 7 0.996
1894 HSC_134 278.11414859 -23.1122733 0 0.0
1895 HSC_135 271.7391523 -19.76358173 4 0.8124
1896 HSC_137 281.57007633 -24.35032782 2 0.6884
1897 HSC_138 273.20708575 -20.22983227 1 0.4852
1898 HSC_139 277.61398072 -22.36743412 4 0.9796
1899 HSC_140 277.47389989 -22.15558323 4 0.8948
1900 HSC_142 271.40458776 -18.94524995 0 0.0
1901 HSC_143 274.35177291 -20.41499421 3 0.8908
1902 HSC_144 274.18232304 -20.32101038 3 0.8584
1903 HSC_145 271.38827094 -18.77060297 0 0.0
1904 HSC_147 287.27785387 -26.02120676 1 0.316
1905 HSC_148 273.504239 -19.52203394 10 1.0
1906 HSC_149 273.50010875 -19.50420289 10 0.9784
1907 HSC_151 288.35675596 -25.89773304 1 0.5152
1908 HSC_152 272.43957765 -18.64624965 4 0.6764
1909 HSC_153 275.21078706 -19.99353689 5 0.9264
1910 HSC_155 273.89793236 -18.75782206 5 0.978
1911 HSC_156 269.68869697 -16.20407121 0 0.0
1912 HSC_157 276.61087965 -19.71429058 2 0.7008
1913 HSC_158 273.48004628 -18.06627228 3 0.9152
1914 HSC_159 270.80128723 -16.63427519 5 0.998
1915 HSC_160 271.87895462 -17.19599946 3 0.8836
1916 HSC_161 273.51324307 -17.98918143 7 0.9624
1917 HSC_162 270.53815169 -16.23085959 5 0.9932
1918 HSC_164 284.60021473 -22.99486528 0 0.0
1919 HSC_166 278.64101526 -20.24130206 3 0.8812
1920 HSC_170 301.72464453 -28.41949107 1 0.3776
1921 HSC_171 288.65155434 -23.86749095 0 0.0
1922 HSC_172 259.23106283 -8.73995437 2 0.7324
1923 HSC_174 275.05439837 -17.53998857 8 1.0
1924 HSC_175 273.09184472 -16.48882379 0 0.0
1925 HSC_176 274.05273214 -16.53805472 4 0.8156
1926 HSC_177 286.8265867 -22.37657083 5 1.0
1927 HSC_178 274.41589782 -16.35895169 6 0.9812
1928 HSC_179 272.34370501 -15.24975983 3 0.916
1929 HSC_180 288.12144997 -22.1809088 1 0.622
1930 HSC_181 277.27273964 -17.03748063 3 0.9052
1931 HSC_183 275.63762059 -16.00257103 3 0.784
1932 HSC_184 273.73036939 -14.98552326 5 0.9872
1933 HSC_186 275.42484705 -15.79271552 1 0.6376
1934 HSC_187 273.25004071 -14.46653302 3 0.9576
1935 HSC_188 250.00174263 -0.60389824 0 0.0
1936 HSC_189 279.06542488 -16.99601034 5 0.9632
1937 HSC_190 246.39719666 1.8548371 1 0.374
1938 HSC_191 290.91739203 -22.08912514 1 0.7468
1939 HSC_192 282.74154594 -18.55244057 0 0.0
1940 HSC_193 272.62413029 -13.48973345 1 0.22
1941 HSC_194 275.73487452 -15.02687037 0 0.0
1942 HSC_195 278.2333969 -16.07118922 5 0.8504
1943 HSC_196 269.98448899 -11.68227142 1 0.5388
1944 HSC_197 273.00690725 -12.99210675 1 0.42
1945 HSC_198 276.1002753 -14.49021398 8 0.9608
1946 HSC_200 276.42328768 -13.93978103 9 0.998
1947 HSC_201 284.52820199 -17.82773452 4 0.9576
1948 HSC_202 275.77318237 -13.45228083 2 0.6304
1949 HSC_204 275.13715089 -12.3711663 4 0.8672
1950 HSC_205 263.83718796 -6.08280617 0 0.0
1951 HSC_207 277.28937005 -13.10581908 5 0.978
1952 HSC_208 271.30905982 -9.77796581 3 0.9312
1953 HSC_210 277.34136443 -12.66959183 5 0.93
1954 HSC_212 291.22466629 -18.37633376 2 0.9004
1955 HSC_213 269.23604456 -7.38452727 1 0.534
1956 HSC_214 275.04953266 -10.46468426 5 0.8476
1957 HSC_215 277.06809151 -11.458311 3 0.8692
1958 HSC_219 277.58515472 -10.91094866 5 0.984
1959 HSC_220 280.75311594 -12.48672168 3 0.8524
1960 HSC_221 277.78571281 -10.87545852 2 0.6576
1961 HSC_222 278.51765302 -11.2086311 4 0.924
1962 HSC_223 282.88233893 -13.35482559 3 0.918
1963 HSC_224 280.22862243 -11.80396617 5 0.9708
1964 HSC_225 277.73869675 -10.53336579 4 0.864
1965 HSC_226 277.62115764 -10.45025603 3 0.8504
1966 HSC_227 276.41548305 -9.74681471 2 0.6452
1967 HSC_229 256.08113101 1.6253259 2 0.866
1968 HSC_230 277.9235098 -10.16943298 4 0.7156
1969 HSC_231 279.70980009 -10.93304208 2 0.8764
1970 HSC_232 264.76852123 -2.73125361 1 0.7028
1971 HSC_233 277.96633836 -8.79048766 11 1.0
1972 HSC_234 276.88786513 -8.10792682 4 0.8964
1973 HSC_235 278.14825322 -8.45098405 2 0.5704
1974 HSC_236 272.1943693 -5.10307995 2 0.892
1975 HSC_238 276.10044556 -6.58233157 2 0.8232
1976 HSC_239 277.98435683 -7.50761149 1 0.3636
1977 HSC_240 285.17496522 -10.62643938 4 0.9276
1978 HSC_242 247.84630601 9.21638164 2 0.5996
1979 HSC_243 279.07326609 -6.76277586 5 0.6992
1980 HSC_245 279.88466805 -7.05988378 8 0.992
1981 HSC_247 296.37942003 -14.84580109 2 0.846
1982 HSC_248 268.81381224 -0.96469952 1 0.5368
1983 HSC_249 279.69425347 -6.56767885 1 0.692
1984 HSC_250 278.68028941 -5.99598865 4 0.792
1985 HSC_251 279.33185736 -6.2970265 7 1.0
1986 HSC_252 289.58998682 -11.32991985 6 0.9612
1987 HSC_253 279.09803816 -5.99965923 1 0.5056
1988 HSC_254 278.08274076 -5.37004719 1 0.5476
1989 HSC_255 291.18623321 -11.72044989 1 0.3408
1990 HSC_257 278.4657535 -4.95492108 3 0.8656
1991 HSC_258 278.42296731 -4.87384263 7 1.0
1992 HSC_261 279.67011407 -5.40192615 5 0.9716
1993 HSC_262 280.24984593 -5.64531231 8 1.0
1994 HSC_263 264.8222678 2.42586823 2 0.4844
1995 HSC_264 280.58260492 -5.78375409 7 0.9772
1996 HSC_265 279.83470989 -5.37947806 3 0.6716
1997 HSC_266 280.78941646 -5.78762459 7 0.9976
1998 HSC_267 278.41689915 -4.5522319 0 0.0
1999 HSC_268 280.14602461 -5.32521643 7 0.9792
2000 HSC_269 282.96898649 -6.72618358 3 0.786
2001 HSC_271 279.004336 -4.61108282 6 0.9956
2002 HSC_272 280.11675734 -5.13622613 3 0.6528
2003 HSC_273 281.10699069 -5.44458045 6 0.9756
2004 HSC_276 287.4194613 -8.39386569 4 0.9724
2005 HSC_277 283.90441083 -6.46175483 2 0.7444
2006 HSC_278 279.95626631 -4.36897412 1 0.6076
2007 HSC_279 281.27631323 -4.85880952 9 0.9856
2008 HSC_280 276.8418341 -2.39413243 3 0.8584
2009 HSC_281 280.84487376 -4.38196396 6 0.9928
2010 HSC_282 349.26645462 -26.87716508 0 0.0
2011 HSC_283 260.25359182 6.35716452 3 0.8792
2012 HSC_284 280.30278063 -3.91097827 7 0.998
2013 HSC_285 280.90686461 -3.8143722 8 1.0
2014 HSC_287 275.71677171 -1.03091186 2 0.78
2015 HSC_289 280.01965762 -2.88903589 1 0.4912
2016 HSC_290 278.96590223 -2.3345193 0 0.0
2017 HSC_291 282.53536585 -4.1002288 7 0.9948
2018 HSC_294 282.48793931 -3.48927681 1 0.416
2019 HSC_295 273.82782315 1.01936775 3 0.906
2020 HSC_296 288.44518873 -6.3435325 1 0.2848
2021 HSC_297 270.78641721 2.73645795 2 0.622
2022 HSC_298 286.30595476 -5.21450582 3 0.5904
2023 HSC_299 276.29708352 -0.00373218 1 0.4868
2024 HSC_300 291.60679789 -7.68659521 1 0.7796
2025 HSC_301 294.0396753 -8.81347501 2 0.8852
2026 HSC_302 281.08663549 -2.1220746 8 1.0
2027 HSC_303 269.68248876 3.74209759 1 0.5156
2028 HSC_304 280.53278265 -1.54590303 7 0.9888
2029 HSC_305 269.71609397 4.10488602 1 0.4756
2030 HSC_307 284.40310967 -2.96947137 5 1.0
2031 HSC_308 280.20065041 -0.7694449 2 0.4436
2032 HSC_310 289.96666311 -5.68417585 0 0.0
2033 HSC_313 283.68767035 -2.40737519 2 0.8704
2034 HSC_315 284.92662617 -1.8087212 1 0.542
2035 HSC_316 282.54673643 -0.52407186 4 0.932
2036 HSC_318 271.09361749 5.45172928 0 0.0
2037 HSC_319 281.08426223 0.48184599 1 0.5044
2038 HSC_320 282.97709559 -0.43656104 2 0.8172
2039 HSC_321 282.04358433 0.04259551 2 0.8432
2040 HSC_322 257.17484508 12.20013196 1 0.368
2041 HSC_323 283.85067849 0.23798193 2 0.6376
2042 HSC_324 285.00155947 -0.30611152 3 0.9068
2043 HSC_325 266.633573 8.94370799 2 0.6972
2044 HSC_327 282.81459192 1.04062905 1 0.6568
2045 HSC_328 344.15826369 -23.78139608 0 0.0
2046 HSC_329 289.27918131 -2.22300068 5 0.96
2047 HSC_330 292.27984029 -3.0789282 2 0.5784
2048 HSC_331 287.2972983 0.04227457 5 0.986
2049 HSC_332 287.24343122 0.09405799 3 0.9904
2050 HSC_333 263.3072807 12.0302157 0 0.0
2051 HSC_334 257.57455868 14.54451052 0 0.0
2052 HSC_336 284.09016707 2.51660893 2 0.7172
2053 HSC_337 302.76074513 -6.94193448 1 0.444
2054 HSC_338 283.6360948 2.90215723 2 0.8468
2055 HSC_339 281.84587796 3.99421132 2 0.4668
2056 HSC_340 285.49149962 2.32162468 2 0.8516
2057 HSC_341 359.94533519 -25.7978605 0 0.0
2058 HSC_343 286.95728589 2.33054736 6 0.9936
2059 HSC_344 289.46344812 1.16171003 1 0.3944
2060 HSC_345 282.792734 5.18125841 4 0.782
2061 HSC_346 286.5839454 3.39767234 4 0.9908
2062 HSC_347 284.03640254 4.74272114 1 0.5188
2063 HSC_348 290.18097291 1.64394572 3 0.978
2064 HSC_349 279.595638 7.44103693 2 0.5436
2065 HSC_350 284.58440548 5.04603347 0 0.0
2066 HSC_351 284.91928372 5.0846215 1 0.598
2067 HSC_353 286.10111359 4.61333999 2 0.8284
2068 HSC_354 289.291125 3.83569888 1 0.5628
2069 HSC_355 274.33969211 11.32978422 1 0.706
2070 HSC_356 318.99107287 -11.01530887 1 0.5392
2071 HSC_357 292.29217916 2.81604568 3 0.6856
2072 HSC_358 286.08236259 6.72258116 3 0.5964
2073 HSC_359 284.31849811 8.29918362 4 0.9056
2074 HSC_361 288.39686418 6.40431079 1 0.382
2075 HSC_363 284.28313213 8.55187932 1 0.6204
2076 HSC_365 288.18991431 6.93418268 2 0.7624
2077 HSC_366 289.76471804 6.12328306 5 0.974
2078 HSC_368 290.89356015 5.96870531 2 0.4236
2079 HSC_369 249.32439224 24.06561942 0 0.0
2080 HSC_370 288.26613841 8.54293483 2 0.6972
2081 HSC_371 292.9204684 6.38014292 1 0.5988
2082 HSC_373 286.79905433 9.95696538 2 0.5508
2083 HSC_374 289.42492901 8.63162324 3 0.8752
2084 HSC_375 289.21767308 8.75445726 3 0.9284
2085 HSC_376 312.76324004 -4.03262783 0 0.0
2086 HSC_379 289.19116647 9.05773677 5 0.9484
2087 HSC_380 286.42325527 10.71352567 2 0.8948
2088 HSC_381 271.38575712 17.77089873 1 0.5076
2089 HSC_382 301.18088721 2.99601387 2 0.784
2090 HSC_384 288.3257068 9.98065698 3 0.5388
2091 HSC_385 288.39012041 10.33261559 3 0.8584
2092 HSC_386 288.1372943 10.51295829 2 0.6888
2093 HSC_387 285.28027151 12.43320989 5 0.9492
2094 HSC_388 272.77360467 18.22433698 2 0.4504
2095 HSC_389 292.59315768 8.86838474 1 0.5352
2096 HSC_390 317.15263605 -4.50643883 1 0.6492
2097 HSC_391 295.72866128 7.61084835 2 0.7688
2098 HSC_392 294.92868887 8.26762595 3 0.7396
2099 HSC_393 289.78877578 11.10295618 4 0.8168
2100 HSC_394 292.46500754 10.19647281 3 0.736
2101 HSC_396 317.19241303 -3.6713698 0 0.0
2102 HSC_397 290.50229337 11.53148145 2 0.7104
2103 HSC_398 289.9424829 12.52812146 3 0.814
2104 HSC_399 287.77910557 13.87004835 4 0.9268
2105 HSC_401 288.0159107 13.92589801 2 0.8924
2106 HSC_402 290.2922529 12.86478998 2 0.8124
2107 HSC_403 289.84014718 13.3389216 2 0.4696
2108 HSC_404 295.77391055 10.36514048 3 0.6088
2109 HSC_405 289.43847712 13.93805328 3 0.9196
2110 HSC_406 290.28883902 13.58830678 0 0.0
2111 HSC_407 289.20456223 14.17781624 4 0.9824
2112 HSC_408 289.56792739 14.45675871 1 0.4064
2113 HSC_409 274.88530851 21.25419953 0 0.0
2114 HSC_410 298.02020634 10.45650855 3 0.812
2115 HSC_411 289.38200843 15.30110535 2 0.8756
2116 HSC_412 290.59612046 15.14049161 8 1.0
2117 HSC_413 290.84257611 15.41023957 2 0.5132
2118 HSC_415 275.24949942 22.77173921 0 0.0
2119 HSC_416 287.92620823 17.35726073 1 0.4208
2120 HSC_419 297.01156746 13.29314345 4 0.9904
2121 HSC_420 295.23782743 14.32529216 2 0.6556
2122 HSC_421 299.59614991 11.93015602 2 0.8576
2123 HSC_422 272.37303527 24.81434709 0 0.0
2124 HSC_423 279.14427471 22.41847096 0 0.0
2125 HSC_425 281.67461447 21.54590802 0 0.0
2126 HSC_426 292.91209098 16.16175425 2 0.7324
2127 HSC_427 316.83624681 1.94343695 0 0.0
2128 HSC_428 294.18053382 15.79040653 3 0.8368
2129 HSC_429 283.43590159 21.11695646 1 0.3552
2130 HSC_430 292.78645271 16.71924907 6 0.9668
2131 HSC_431 291.24345074 17.54328518 6 0.9916
2132 HSC_432 293.83000592 16.47687572 0 0.0
2133 HSC_433 289.60887984 18.74049175 5 0.9116
2134 HSC_434 286.82543827 20.10659994 4 0.8252
2135 HSC_435 308.26819105 8.89393648 0 0.0
2136 HSC_436 291.30926115 18.72450673 2 0.81
2137 HSC_437 290.6191085 19.14004166 1 0.4356
2138 HSC_438 290.48798758 19.26881421 2 0.5584
2139 HSC_440 303.71049058 11.99760503 1 0.3716
2140 HSC_441 292.58735103 18.27863179 0 0.0
2141 HSC_442 291.81751366 18.74374191 0 0.0
2142 HSC_443 291.39710324 19.7211932 1 0.4992
2143 HSC_444 295.12678888 17.78522837 3 0.9168
2144 HSC_445 300.24690948 15.0150541 1 0.298
2145 HSC_446 290.0260434 20.82297762 3 0.7068
2146 HSC_447 294.65958813 18.55095559 4 0.8984
2147 HSC_448 328.62717258 -3.03937369 0 0.0
2148 HSC_449 293.20533483 19.37218138 8 0.9968
2149 HSC_450 295.16421374 18.48038203 2 0.854
2150 HSC_451 293.41171365 19.44429451 5 0.9532
2151 HSC_452 299.83286995 16.65448623 2 0.7908
2152 HSC_453 261.10601329 32.04786338 0 0.0
2153 HSC_454 294.36610423 19.74966419 3 0.89
2154 HSC_455 287.10767761 23.38451057 3 0.8832
2155 HSC_456 295.04358613 19.97614065 2 0.862
2156 HSC_457 294.81730823 20.17282904 2 0.9144
2157 HSC_458 294.27555694 20.49131976 7 0.9976
2158 HSC_460 322.89030915 2.62495963 0 0.0
2159 HSC_461 295.5599183 20.18389646 2 0.76
2160 HSC_462 288.74590129 23.93343699 2 0.8188
2161 HSC_463 295.76597828 20.49189051 3 0.8064
2162 HSC_464 295.79236793 20.52018546 5 0.9772
2163 HSC_465 312.30081109 10.56233369 0 0.0
2164 HSC_466 290.88265252 23.32930436 4 0.9312
2165 HSC_467 297.12286383 20.14149712 4 0.9388
2166 HSC_469 271.94522014 31.0196817 1 0.4356
2167 HSC_470 294.04101625 22.30107545 6 0.9304
2168 HSC_471 291.08283426 23.81098585 4 0.9632
2169 HSC_473 321.54137608 5.55401467 0 0.0
2170 HSC_474 260.80498651 34.70830494 0 0.0
2171 HSC_475 282.33228024 28.58196541 0 0.0
2172 HSC_476 285.01903306 27.54252596 0 0.0
2173 HSC_477 234.69520677 36.62019434 0 0.0
2174 HSC_478 298.53771195 21.01786103 3 0.8724
2175 HSC_479 278.88818868 30.12896414 1 0.6
2176 HSC_480 295.2325673 23.03590698 3 0.982
2177 HSC_482 293.78606048 24.13322028 4 0.9824
2178 HSC_483 280.54550673 29.94071615 0 0.0
2179 HSC_485 296.74020142 23.06644638 4 0.984
2180 HSC_486 295.10731609 24.24729093 2 0.6632
2181 HSC_487 299.58343252 21.83196964 2 0.8856
2182 HSC_488 297.82170068 23.13672176 4 0.924
2183 HSC_489 294.80894227 24.83974234 3 0.9284
2184 HSC_490 296.99919 23.90534562 2 0.588
2185 HSC_491 294.58071065 25.4469054 4 0.93
2186 HSC_492 297.16515976 24.28786679 0 0.0
2187 HSC_493 289.76115924 27.98967154 2 0.8876
2188 HSC_494 298.12685743 23.82130152 5 0.9648
2189 HSC_496 296.29919678 24.95040834 2 0.5
2190 HSC_497 295.4445662 25.48664993 0 0.0
2191 HSC_498 296.83384851 24.77425079 4 0.8812
2192 HSC_499 298.71014787 23.8602772 2 0.8176
2193 HSC_500 241.50730877 38.43537519 0 0.0
2194 HSC_501 301.95977861 22.30931416 4 0.7212
2195 HSC_502 294.79912904 26.26294511 2 0.7084
2196 HSC_504 298.89723142 25.00958162 3 0.8712
