ID Name NumGS Coverage
4256 Haffner_19 6 1.0
4257 Haffner_20 8 1.0
4258 Haffner_21 15 1.0
4259 Haffner_22 5 0.96
4260 Haffner_23 4 0.8564
4261 Haffner_24 2 0.8252
4262 Haffner_26 3 0.7636
4263 Harvard_5 4 0.8832
4264 Harvard_10 5 0.9384
4265 Harvard_13 6 0.9952
4266 Harvard_16 3 0.6224
4267 Harvard_20 6 0.8844
4268 Havlen-Moffat_1 8 1.0
4269 Herschel_1 1 0.308
4270 Hogg_4 6 0.9824
4271 Hogg_15 15 1.0
4272 Hogg_17 3 0.6188
4273 Hogg_18 1 0.58
4274 Hogg_19 4 0.8244
4275 Hogg_21 3 0.9736
4276 Hogg_22 7 1.0
4277 IC_166 6 0.988
4278 IC_348 1 0.3864
4279 IC_361 4 0.9424
4280 IC_1276 6 0.9496
4281 IC_1311 8 0.98
4282 IC_1369 5 0.9752
4283 IC_1396 2 0.5
4284 IC_1434 4 0.9584
4285 IC_1590 8 0.9684
4286 IC_1805 1 0.5308
4287 IC_1848 4 0.6528
4288 IC_2156 3 0.85
4289 IC_2157 3 0.8404
4290 IC_2391 1 0.438
4291 IC_2395 0 0.0
4292 IC_2488 3 0.9856
4293 IC_2581 5 1.0
4294 IC_2602 2 0.876
4295 IC_2714 4 0.9436
4296 IC_2944 4 0.8992
4297 IC_2948 0 0.0
4298 IC_4499 2 0.8576
4299 IC_4651 3 0.868
4300 IC_4665 0 0.0
4301 IC_4725 5 0.9752
4302 IC_4756 1 0.7192
4303 IC_4996 6 0.9992
4304 IC_5146 0 0.0
4305 IRAS_01546+6319 1 0.4784
4306 IRAS_02130+5509 0 0.0
4307 IRAS_05100+3723 3 0.9488
4308 IRAS_06117+1901 4 0.9376
4309 IRAS_20306+4005 1 0.486
4310 Ivanov_6 0 0.0
4311 Ivanov_8 2 0.8644
4312 Juchert_1 8 0.9368
4313 Juchert_2 9 1.0
4314 Juchert_3 8 1.0
4315 Juchert_9 3 0.8612
4316 Juchert_10 5 0.9524
4317 Juchert_11 2 0.45
4318 Juchert_13 6 0.9808
4319 Juchert_16 10 0.9724
4320 Juchert_19 5 0.77
4321 Juchert_20 6 0.9668
4322 Juchert_23 0 0.0
4323 Juchert_J0603.1+3102 2 0.7824
4324 Juchert_J0644.8+0925 2 0.8216
4325 Juchert_J0649.4+1202 8 0.9848
4326 Juchert_J1919.4+1453 13 0.9976
4327 Juchert-Saloran_1 4 0.9192
4328 Kharchenko_1 7 0.946
4329 Kharchenko_3 5 0.984
4330 King_1 1 0.776
4331 King_2 2 0.8044
4332 King_4 2 0.7744
4333 King_5 2 0.6728
4334 King_6 1 0.5504
4335 King_7 5 0.8212
4336 King_8 17 1.0
4337 King_9 3 0.7752
4338 King_10 7 0.9992
4339 King_11 3 0.5504
4340 King_12 8 1.0
4341 King_13 2 0.522
4342 King_14 1 0.4352
4343 King_15 1 0.7596
4344 King_16 1 0.5392
4345 King_17 5 0.8712
4346 King_18 1 0.5508
4347 King_19 6 0.964
4348 King_20 2 0.6128
4349 King_21 3 0.6384
4350 King_23 4 0.9864
4351 King_25 2 0.4932
4352 King_26 7 0.9912
4353 Koposov_10 3 0.8816
4354 Koposov_12 2 0.752
4355 Koposov_43 1 0.6476
4356 Koposov_53 8 1.0
4357 Kronberger_2 3 0.812
4358 Kronberger_4 6 0.9448
4359 Kronberger_13 7 1.0
4360 Kronberger_25 14 0.9828
4361 Kronberger_28 2 0.7708
4362 Kronberger_36 8 0.9932
4363 Kronberger_52 9 1.0
4364 Kronberger_53 5 0.9824
4365 Kronberger_54 11 0.9992
4366 Kronberger_57 6 0.9432
4367 Kronberger_69 5 0.9864
4368 Kronberger_73 6 0.9736
4369 Kronberger_79 10 0.9932
4370 Kronberger_80 8 0.9792
4371 Kronberger_81 1 0.46
4372 Kronberger_83 5 0.9384
4373 Kronberger_84 5 0.9344
4374 Kronberger_92 0 0.0
4375 L_1641S 0 0.0
4376 LDN_988e 2 0.526
4377 LISC_1273 4 0.8788
4378 LISC_3287 3 0.612
4379 LISC_3534 1 0.51
4380 LISC-III_3668 1 0.4752
4381 LK_10 1 0.3812
4382 LS_343 7 0.8888
4383 Loden_46 0 0.0
4384 Loden_112 3 0.7528
4385 Loden_189 1 0.564
4386 Loden_309 3 0.8412
4387 Loden_372 7 0.9712
4388 Loden_467 3 0.918
4389 Loden_480 3 0.9164
4390 Loden_915 2 0.542
4391 Loden_995 0 0.0
4392 Loden_1002 4 0.9424
4393 Loden_1194 1 0.2796
4394 Loden_1256 0 0.0
4395 Loden_1339 3 0.8708
4396 Lynga_1 7 0.986
4397 Lynga_2 0 0.0
4398 Lynga_3 4 0.9692
4399 Lynga_4 4 0.9816
4400 Lynga_5 4 0.6108
4401 Lynga_6 4 0.8628
4402 Lynga_7 2 0.8824
4403 Lynga_9 8 1.0
4404 Lynga_14 11 0.9968
4405 Lynga_15 2 0.672
4406 MF_1 3 0.8968
4407 MWSC_5365 1 0.2956
4408 Majaess_88 2 0.7252
4409 Majaess_90 0 0.0
4410 Majaess_99 0 0.0
4411 Majaess_133 5 0.9404
4412 Majaess_160 0 0.0
4413 Majaess_225 1 0.25
4414 Majaess_227 1 0.4684
4415 Mamajek_1 1 0.3304
4416 Mamajek_2 0 0.0
4417 Mamajek_3 1 0.2824
4418 Mamajek_4 0 0.0
4419 Markarian_38 6 0.9632
4420 Markarian_50 5 0.8964
4421 Mayer_1 2 0.6876
4422 Mayer_3 4 0.988
4423 Melotte_20 0 0.0
4424 Melotte_22 0 0.0
4425 Melotte_25 0 0.0
4426 Melotte_66 3 0.804
4427 Melotte_71 7 1.0
4428 Melotte_72 9 1.0
4429 Melotte_101 3 0.9052
4430 Melotte_105 7 1.0
4431 Melotte_111 0 0.0
4432 Melotte_186 1 0.4252
4433 Miller_1 9 0.9996
4434 Moffat_1 10 0.9952
4435 Mon_OB1-D 1 0.2772
4436 Muzzio_1 2 0.3416
4437 NGC_103 6 0.9672
4438 NGC_129 3 0.6224
4439 NGC_133 1 0.454
4440 NGC_136 8 1.0
4441 NGC_146 3 0.9096
4442 NGC_188 0 0.0
4443 NGC_189 0 0.0
4444 NGC_225 1 0.4444
4445 NGC_288 0 0.0
4446 NGC_362 1 0.6268
4447 NGC_366 8 0.8996
4448 NGC_381 5 0.968
4449 NGC_433 5 0.8976
4450 NGC_436 6 0.9708
4451 NGC_457 6 0.9284
4452 NGC_559 8 1.0
4453 NGC_581 2 0.7992
4454 NGC_609 8 0.9988
4455 NGC_637 10 0.9972
4456 NGC_654 5 0.7876
4457 NGC_659 3 0.7756
4458 NGC_663 6 0.9912
4459 NGC_743 1 0.2296
4460 NGC_744 1 0.3908
4461 NGC_752 0 0.0
4462 NGC_869 9 1.0
4463 NGC_884 5 0.8872
4464 NGC_957 2 0.5048
4465 NGC_1027 1 0.5728
4466 NGC_1039 3 0.9504
4467 NGC_1193 7 1.0
4468 NGC_1220 10 1.0
4469 NGC_1245 4 0.9632
4470 NGC_1261 8 0.9632
4471 NGC_1333 0 0.0
4472 NGC_1342 1 0.3924
4473 NGC_1348 3 0.714
4474 NGC_1444 2 0.6728
4475 NGC_1496 4 0.9652
4476 NGC_1502 5 0.996
4477 NGC_1513 1 0.344
4478 NGC_1528 2 0.704
4479 NGC_1545 1 0.4832
4480 NGC_1579 0 0.0
4481 NGC_1582 0 0.0
4482 NGC_1605 2 0.6212
4483 NGC_1624 5 0.992
4484 NGC_1647 1 0.5316
4485 NGC_1662 0 0.0
4486 NGC_1664 2 0.8444
4487 NGC_1708 1 0.2772
4488 NGC_1724 0 0.0
4489 NGC_1758 2 0.4992
4490 NGC_1778 2 0.7972
4491 NGC_1798 6 0.9268
4492 NGC_1817 2 0.5364
4493 NGC_1851 5 0.9412
4494 NGC_1857 1 0.3172
4495 NGC_1883 3 0.9256
4496 NGC_1893 5 0.648
4497 NGC_1896 0 0.0
4498 NGC_1901 1 0.4496
4499 NGC_1904 5 0.8896
4500 NGC_1907 8 1.0
4501 NGC_1912 4 0.9528
4502 NGC_1931 3 0.618
4503 NGC_1960 4 0.98
4504 NGC_1980 2 0.7116
4505 NGC_2068 0 0.0
4506 NGC_2099 4 0.8968
4507 NGC_2112 3 0.8552
4508 NGC_2126 4 0.9872
4509 NGC_2129 4 0.6956
4510 NGC_2141 5 0.878
4511 NGC_2158 13 0.9932
4512 NGC_2168 0 0.0
4513 NGC_2169 4 0.8464
4514 NGC_2175 0 0.0
4515 NGC_2183 2 0.6064
4516 NGC_2184 0 0.0
4517 NGC_2186 8 0.964
4518 NGC_2192 4 0.9348
4519 NGC_2194 12 1.0
4520 NGC_2202 2 0.7668
4521 NGC_2204 3 0.914
4522 NGC_2215 2 0.7144
4523 NGC_2220 1 0.3812
4524 NGC_2225 11 0.9496
4525 NGC_2232 1 0.384
4526 NGC_2236 4 0.916
4527 NGC_2243 14 1.0
4528 NGC_2244 1 0.2996
4529 NGC_2251 1 0.2812
4530 NGC_2254 13 1.0
4531 NGC_2259 11 1.0
4532 NGC_2262 17 1.0
4533 NGC_2264 0 0.0
4534 NGC_2266 12 1.0
4535 NGC_2269 8 1.0
4536 NGC_2281 0 0.0
4537 NGC_2286 4 0.878
4538 NGC_2287 1 0.414
4539 NGC_2298 3 0.9044
4540 NGC_2301 8 1.0
4541 NGC_2302 3 0.912
4542 NGC_2304 7 0.9548
4543 NGC_2309 8 1.0
4544 NGC_2311 4 0.966
4545 NGC_2318 0 0.0
4546 NGC_2323 2 0.8052
4547 NGC_2324 7 0.9972
4548 NGC_2335 2 0.716
4549 NGC_2343 2 0.8904
4550 NGC_2345 5 0.9388
4551 NGC_2353 6 0.9772
4552 NGC_2354 3 0.7848
4553 NGC_2355 4 0.9584
4554 NGC_2358 1 0.7536
4555 NGC_2360 8 1.0
4556 NGC_2362 5 0.858
4557 NGC_2367 0 0.0
4558 NGC_2374 3 0.9876
4559 NGC_2383 15 1.0
4560 NGC_2384 6 0.9856
4561 NGC_2396 1 0.5668
4562 NGC_2401 15 1.0
4563 NGC_2414 7 0.9776
4564 NGC_2419 1 0.7648
4565 NGC_2420 15 1.0
4566 NGC_2421 4 0.9584
4567 NGC_2422 3 0.8196
4568 NGC_2423 1 0.3436
4569 NGC_2425 8 1.0
4570 NGC_2428 2 0.7704
4571 NGC_2432 6 0.9628
4572 NGC_2437 6 0.9916
4573 NGC_2439 8 1.0
4574 NGC_2447 7 0.99
4575 NGC_2448 0 0.0
4576 NGC_2453 11 1.0
4577 NGC_2455 3 0.9004
4578 NGC_2467 2 0.6748
4579 NGC_2477 3 0.8424
4580 NGC_2479 2 0.6676
4581 NGC_2482 2 0.518
4582 NGC_2483 1 0.542
4583 NGC_2489 9 0.9876
4584 NGC_2506 13 1.0
4585 NGC_2509 14 0.9928
4586 NGC_2516 1 0.7332
4587 NGC_2527 1 0.4096
4588 NGC_2533 5 0.954
4589 NGC_2539 0 0.0
4590 NGC_2546 2 0.6904
4591 NGC_2547 2 0.824
4592 NGC_2548 2 0.802
4593 NGC_2567 7 1.0
4594 NGC_2571 3 0.8848
4595 NGC_2580 4 0.9288
4596 NGC_2587 2 0.4904
4597 NGC_2588 11 1.0
4598 NGC_2627 3 0.844
4599 NGC_2632 2 0.5784
4600 NGC_2635 10 0.9768
4601 NGC_2658 6 0.9972
4602 NGC_2659 1 0.3064
4603 NGC_2660 22 1.0
4604 NGC_2669 2 0.8888
4605 NGC_2670 0 0.0
4606 NGC_2671 8 0.9592
4607 NGC_2682 5 0.9848
4608 NGC_2808 3 0.8336
4609 NGC_2818 7 0.9036
4610 NGC_2849 8 0.9952
4611 NGC_2866 9 0.9984
4612 NGC_2910 1 0.2692
4613 NGC_2925 1 0.7028
4614 NGC_2972 4 0.97
4615 NGC_3033 3 0.6492
4616 NGC_3105 11 1.0
4617 NGC_3114 2 0.8464
4618 NGC_3201 6 0.9652
4619 NGC_3228 0 0.0
4620 NGC_3255 8 0.9824
4621 NGC_3293 10 0.9516
4622 NGC_3324 6 0.9852
4623 NGC_3330 1 0.4888
4624 NGC_3496 7 0.9792
4625 NGC_3532 0 0.0
4626 NGC_3572 7 0.9984
4627 NGC_3590 7 1.0
4628 NGC_3603 17 0.9988
4629 NGC_3680 4 0.846
4630 NGC_3766 10 1.0
4631 NGC_3960 2 0.7648
4632 NGC_4052 3 0.8528
4633 NGC_4103 3 0.858
4634 NGC_4147 7 0.9232
4635 NGC_4337 13 1.0
4636 NGC_4349 5 0.9752
4637 NGC_4372 5 0.9768
4638 NGC_4439 4 0.9952
4639 NGC_4463 4 0.968
4640 NGC_4590 5 0.946
4641 NGC_4609 3 0.782
4642 NGC_4755 11 1.0
4643 NGC_4815 10 0.9932
4644 NGC_4833 4 0.976
4645 NGC_4852 4 0.9048
4646 NGC_5024 5 0.9376
4647 NGC_5045 3 0.756
4648 NGC_5053 0 0.0
4649 NGC_5138 0 0.0
4650 NGC_5139 3 0.9288
4651 NGC_5168 7 1.0
4652 NGC_5269 1 0.6004
4653 NGC_5272 1 0.7444
4654 NGC_5281 2 0.5432
4655 NGC_5286 7 0.9692
4656 NGC_5288 6 0.9768
4657 NGC_5316 2 0.8336
4658 NGC_5381 4 0.9996
4659 NGC_5460 1 0.3672
4660 NGC_5466 0 0.0
4661 NGC_5593 4 0.7208
4662 NGC_5606 7 0.9992
4663 NGC_5617 6 1.0
4664 NGC_5634 9 0.95
4665 NGC_5662 3 0.9136
4666 NGC_5694 9 0.942
4667 NGC_5715 3 0.918
4668 NGC_5749 2 0.7744
4669 NGC_5764 7 0.9988
4670 NGC_5822 2 0.862
4671 NGC_5823 2 0.5496
4672 NGC_5824 8 0.9652
4673 NGC_5897 1 0.6504
4674 NGC_5904 23 0.9868
4675 NGC_5925 3 0.9224
4676 NGC_5927 4 0.9664
4677 NGC_5946 14 0.9824
4678 NGC_5986 1 0.6512
4679 NGC_5999 6 0.9768
4680 NGC_6005 10 0.9612
4681 NGC_6025 2 0.8292
4682 NGC_6031 9 0.9928
4683 NGC_6067 7 0.9764
4684 NGC_6087 7 0.9604
4685 NGC_6093 3 0.9088
4686 NGC_6101 2 0.8932
4687 NGC_6121 17 0.9892
4688 NGC_6124 0 0.0
4689 NGC_6134 9 0.978
4690 NGC_6139 5 0.9212
4691 NGC_6144 4 0.9248
4692 NGC_6152 5 0.9432
4693 NGC_6167 8 1.0
4694 NGC_6171 1 0.6668
4695 NGC_6178 5 0.9908
4696 NGC_6192 9 0.9912
4697 NGC_6193 3 0.9356
4698 NGC_6200 7 0.9764
4699 NGC_6204 12 1.0
4700 NGC_6205 0 0.0
4701 NGC_6208 3 0.9764
4702 NGC_6216 7 0.9996
4703 NGC_6218 1 0.7372
4704 NGC_6229 9 0.97
4705 NGC_6231 7 0.8888
4706 NGC_6235 0 0.0
4707 NGC_6242 5 0.9388
4708 NGC_6249 6 0.9996
4709 NGC_6250 5 0.8424
4710 NGC_6253 8 1.0
4711 NGC_6254 2 0.7788
4712 NGC_6256 8 0.9784
4713 NGC_6259 6 0.9896
4714 NGC_6266 9 0.9968
4715 NGC_6268 3 0.912
4716 NGC_6273 13 0.9788
4717 NGC_6281 4 0.8516
4718 NGC_6284 7 0.9724
4719 NGC_6293 7 0.9652
4720 NGC_6304 8 0.9596
4721 NGC_6316 5 0.988
4722 NGC_6318 8 0.9988
4723 NGC_6322 6 0.8792
4724 NGC_6325 4 0.8952
4725 NGC_6333 4 0.8888
4726 NGC_6334 2 0.7104
4727 NGC_6341 2 0.9152
4728 NGC_6342 9 0.9372
4729 NGC_6352 2 0.7864
4730 NGC_6355 9 0.9676
4731 NGC_6356 6 0.9524
4732 NGC_6357 9 1.0
4733 NGC_6362 1 0.5032
4734 NGC_6366 4 0.942
4735 NGC_6380 8 0.9508
4736 NGC_6383 16 1.0
4737 NGC_6388 3 0.922
4738 NGC_6396 4 0.908
4739 NGC_6397 15 0.9952
4740 NGC_6400 4 0.9676
4741 NGC_6401 8 0.956
4742 NGC_6402 2 0.8804
4743 NGC_6404 3 0.9644
4744 NGC_6405 3 0.9388
4745 NGC_6416 1 0.7396
4746 NGC_6425 1 0.568
4747 NGC_6426 2 0.8188
4748 NGC_6440 4 0.9276
4749 NGC_6441 6 0.9736
4750 NGC_6444 7 0.9924
4751 NGC_6451 6 0.98
4752 NGC_6453 11 0.9924
4753 NGC_6469 5 0.9788
4754 NGC_6475 2 0.7364
4755 NGC_6494 5 0.9296
4756 NGC_6496 1 0.7284
4757 NGC_6517 9 0.978
4758 NGC_6520 10 1.0
4759 NGC_6522 19 0.9944
4760 NGC_6530 5 0.9796
4761 NGC_6531 6 0.9688
4762 NGC_6535 3 0.8844
4763 NGC_6539 5 0.952
4764 NGC_6541 1 0.7576
4765 NGC_6544 11 0.95
4766 NGC_6553 16 0.9956
4767 NGC_6554 1 0.4188
4768 NGC_6561 8 0.9784
4769 NGC_6568 5 1.0
4770 NGC_6569 11 0.986
4771 NGC_6583 9 0.9972
4772 NGC_6584 10 0.9844
4773 NGC_6603 14 0.9988
4774 NGC_6604 3 0.9516
4775 NGC_6611 7 0.9844
4776 NGC_6613 4 0.8012
4777 NGC_6618 1 0.3584
4778 NGC_6624 10 0.9776
4779 NGC_6626 17 0.9944
4780 NGC_6631 6 0.9796
4781 NGC_6633 0 0.0
4782 NGC_6637 13 0.9872
4783 NGC_6638 6 0.956
4784 NGC_6642 10 0.97
4785 NGC_6645 6 0.988
4786 NGC_6649 7 1.0
4787 NGC_6652 6 0.9544
4788 NGC_6656 10 0.9976
4789 NGC_6664 5 0.9568
4790 NGC_6681 7 0.9704
4791 NGC_6683 8 0.9552
4792 NGC_6694 3 0.8092
4793 NGC_6704 7 0.9188
4794 NGC_6705 15 0.998
4795 NGC_6709 6 0.98
4796 NGC_6712 13 0.9716
4797 NGC_6715 6 0.9532
4798 NGC_6716 1 0.7584
4799 NGC_6717 6 0.9424
4800 NGC_6723 11 0.9832
4801 NGC_6728 4 0.9704
4802 NGC_6735 6 0.9972
4803 NGC_6749 3 0.8432
4804 NGC_6752 2 0.7296
4805 NGC_6755 1 0.716
4806 NGC_6756 19 0.9988
4807 NGC_6760 4 0.9524
4808 NGC_6779 2 0.722
4809 NGC_6791 7 0.9896
4810 NGC_6793 4 0.9188
4811 NGC_6800 2 0.5788
4812 NGC_6802 6 0.9876
4813 NGC_6809 4 0.9736
4814 NGC_6811 3 0.9028
4815 NGC_6819 22 1.0
4816 NGC_6823 11 1.0
4817 NGC_6827 8 0.9712
4818 NGC_6830 3 0.7864
4819 NGC_6834 7 0.9932
4820 NGC_6838 11 0.974
4821 NGC_6846 7 0.9972
4822 NGC_6847 4 0.876
4823 NGC_6864 2 0.8488
4824 NGC_6866 2 0.7144
4825 NGC_6871 6 0.9416
4826 NGC_6882 1 0.7144
4827 NGC_6883 5 0.876
4828 NGC_6910 2 0.6984
4829 NGC_6913 5 0.8144
4830 NGC_6934 6 0.9064
4831 NGC_6939 2 0.6112
4832 NGC_6940 6 0.9032
4833 NGC_6981 3 0.9016
4834 NGC_6991 1 0.3648
4835 NGC_6996 5 1.0
4836 NGC_7006 3 0.8816
4837 NGC_7024 0 0.0
4838 NGC_7031 0 0.0
4839 NGC_7039 1 0.3824
4840 NGC_7044 20 1.0
4841 NGC_7058 2 0.9372
4842 NGC_7062 9 0.9384
4843 NGC_7063 3 0.9
4844 NGC_7067 7 0.9748
4845 NGC_7078 0 0.0
4846 NGC_7082 3 0.9024
4847 NGC_7086 5 0.8932
4848 NGC_7089 1 0.732
4849 NGC_7099 2 0.8884
4850 NGC_7128 9 1.0
4851 NGC_7129 0 0.0
4852 NGC_7142 1 0.4916
4853 NGC_7160 0 0.0
4854 NGC_7209 0 0.0
4855 NGC_7226 11 1.0
4856 NGC_7235 3 0.694
4857 NGC_7243 1 0.3464
4858 NGC_7245 9 1.0
4859 NGC_7261 7 0.976
4860 NGC_7281 2 0.7944
4861 NGC_7296 6 0.9724
4862 NGC_7380 0 0.0
4863 NGC_7419 10 1.0
4864 NGC_7423 8 0.9936
4865 NGC_7429 1 0.5808
4866 NGC_7438 1 0.4024
4867 NGC_7492 1 0.7288
4868 NGC_7510 8 1.0
4869 NGC_7654 2 0.6724
4870 NGC_7788 7 0.9996
4871 NGC_7789 3 0.874
4872 NGC_7790 6 0.8708
4873 NGC_2451A 0 0.0
4874 NGC_2451B 0 0.0
4875 Negueruela_1 2 0.5828
4876 OC_0007 3 0.9288
4877 OC_0008 5 0.9728
4878 OC_0011 5 0.9684
4879 OC_0015 4 0.9076
4880 OC_0017 3 0.8832
4881 OC_0018 9 0.9912
4882 OC_0019 6 0.9972
4883 OC_0023 13 0.998
4884 OC_0024 5 0.9288
4885 OC_0025 6 0.8756
4886 OC_0026 3 0.966
4887 OC_0027 3 0.842
4888 OC_0028 4 0.8772
4889 OC_0030 0 0.0
4890 OC_0031 9 0.9988
4891 OC_0034 4 0.9896
4892 OC_0035 7 1.0
4893 OC_0036 1 0.4124
4894 OC_0037 0 0.0
4895 OC_0038 5 0.9228
4896 OC_0041 7 1.0
4897 OC_0043 8 1.0
4898 OC_0044 3 0.8724
4899 OC_0061 1 0.452
4900 OC_0063 4 0.8348
4901 OC_0064 0 0.0
4902 OC_0065 0 0.0
4903 OC_0069 1 0.3372
4904 OC_0070 1 0.4224
4905 OC_0073 3 0.9716
4906 OC_0077 2 0.7492
4907 OC_0078 1 0.5896
4908 OC_0084 5 0.9532
4909 OC_0095 2 0.8548
4910 OC_0106 4 0.8828
4911 OC_0107 4 0.9636
4912 OC_0113 0 0.0
4913 OC_0115 0 0.0
4914 OC_0120 2 0.8644
4915 OC_0123 3 0.9516
4916 OC_0124 0 0.0
4917 OC_0125 4 0.9248
4918 OC_0126 2 0.822
4919 OC_0127 1 0.6784
4920 OC_0128 1 0.422
4921 OC_0130 0 0.0
4922 OC_0133 7 0.992
4923 OC_0137 1 0.6516
4924 OC_0139 8 1.0
4925 OC_0140 1 0.722
4926 OC_0142 1 0.338
4927 OC_0143 1 0.504
4928 OC_0144 1 0.552
4929 OC_0145 1 0.2088
4930 OC_0146 0 0.0
4931 OC_0148 1 0.4704
4932 OC_0149 0 0.0
4933 OC_0150 4 0.9424
4934 OC_0153 0 0.0
4935 OC_0158 1 0.4676
4936 OC_0160 0 0.0
4937 OC_0165 2 0.6692
4938 OC_0168 6 0.9988
4939 OC_0170 3 0.8912
4940 OC_0175 2 0.7724
4941 OC_0179 4 0.7708
4942 OC_0181 0 0.0
4943 OC_0185 3 0.4372
4944 OC_0186 3 0.898
4945 OC_0189 1 0.38
4946 OC_0190 4 0.9892
4947 OC_0192 1 0.5108
4948 OC_0193 1 0.572
4949 OC_0196 0 0.0
4950 OC_0203 0 0.0
4951 OC_0206 0 0.0
4952 OC_0207 0 0.0
4953 OC_0208 1 0.586
4954 OC_0227 0 0.0
4955 OC_0231 0 0.0
4956 OC_0232 3 0.6064
4957 OC_0233 2 0.658
4958 OC_0237 2 0.5644
4959 OC_0243 3 0.7372
4960 OC_0254 2 0.668
4961 OC_0255 3 0.8372
4962 OC_0257 0 0.0
4963 OC_0266 1 0.4096
4964 OC_0279 0 0.0
4965 OC_0280 0 0.0
4966 OC_0282 1 0.4388
4967 OC_0289 0 0.0
4968 OC_0290 0 0.0
4969 OC_0292 1 0.4272
4970 OC_0298 1 0.6568
4971 OC_0300 2 0.7948
4972 OC_0301 3 0.9504
4973 OC_0302 0 0.0
4974 OC_0310 2 0.7244
4975 OC_0312 1 0.726
4976 OC_0315 7 0.7568
4977 OC_0316 2 0.674
4978 OC_0321 1 0.4416
4979 OC_0322 0 0.0
4980 OC_0330 3 0.6424
4981 OC_0339 2 0.756
4982 OC_0343 0 0.0
4983 OC_0351 3 0.842
4984 OC_0352 0 0.0
4985 OC_0353 2 0.7164
4986 OC_0354 4 0.9888
4987 OC_0356 0 0.0
4988 OC_0357 0 0.0
4989 OC_0361 0 0.0
4990 OC_0367 0 0.0
4991 OC_0368 1 0.3124
4992 OC_0369 5 0.8852
4993 OC_0370 0 0.0
4994 OC_0373 1 0.3212
4995 OC_0376 0 0.0
4996 OC_0377 0 0.0
4997 OC_0381 5 0.956
4998 OC_0382 7 1.0
4999 OC_0390 1 0.6872
5000 OC_0392 1 0.2964
5001 OC_0395 0 0.0
5002 OC_0398 7 0.8936
5003 OC_0401 1 0.4976
5004 OC_0403 5 0.8444
5005 OC_0407 2 0.8148
5006 OC_0412 4 0.9056
5007 OC_0413 4 0.952
5008 OC_0416 4 0.9772
5009 OC_0428 4 0.8744
5010 OC_0431 3 0.7912
5011 OC_0432 3 0.9324
5012 OC_0440 5 0.9508
5013 OC_0442 2 0.5568
5014 OC_0446 2 0.5688
5015 OC_0448 0 0.0
5016 OC_0450 1 0.3844
5017 OC_0453 2 0.878
5018 OC_0464 3 0.6568
5019 OC_0465 0 0.0
5020 OC_0467 0 0.0
5021 OC_0470 1 0.7684
5022 OC_0471 1 0.432
5023 OC_0473 0 0.0
5024 OC_0476 2 0.7104
5025 OC_0477 0 0.0
5026 OC_0479 0 0.0
5027 OC_0480 2 0.6792
5028 OC_0483 9 0.8832
5029 OC_0492 0 0.0
5030 OC_0493 2 0.8288
5031 OC_0494 4 0.6496
5032 OC_0497 1 0.704
5033 OC_0501 1 0.3084
5034 OC_0506 4 0.9936
5035 OC_0508 1 0.7296
5036 OC_0510 2 0.7928
5037 OC_0513 1 0.466
5038 OC_0521 3 0.6916
5039 OC_0523 4 0.9452
5040 OC_0530 2 0.8984
5041 OC_0531 0 0.0
5042 OC_0537 5 0.9476
5043 OC_0540 3 0.9512
5044 OC_0549 1 0.5232
5045 OC_0557 1 0.6488
5046 OC_0558 10 1.0
5047 OC_0562 7 1.0
5048 OC_0571 4 0.7892
5049 OC_0587 3 0.9104
5050 OC_0588 0 0.0
5051 OC_0589 1 0.4792
5052 OC_0594 4 0.914
5053 OC_0596 2 0.8688
5054 OC_0600 2 0.7368
5055 OC_0601 2 0.8836
5056 OC_0602 1 0.4112
5057 OC_0606 3 0.4528
5058 OC_0619 4 0.9892
5059 OC_0621 0 0.0
5060 OC_0622 2 0.8548
5061 OC_0626 4 0.9308
5062 OC_0629 4 0.7932
5063 OC_0630 0 0.0
5064 OC_0631 6 0.9264
5065 OC_0634 1 0.6228
5066 OC_0640 6 0.8396
5067 OC_0644 4 0.9336
5068 OC_0650 4 0.9584
5069 OC_0652 4 0.9584
5070 OC_0653 4 0.9244
5071 OC_0666 0 0.0
5072 OC_0668 6 0.8856
5073 OC_0673 3 0.904
5074 OC_0675 1 0.5552
5075 OC_0677 1 0.5932
5076 OC_0680 4 0.9772
5077 OC_0681 5 0.9364
5078 OC_0684 2 0.5484
5079 OC_0689 3 0.7372
5080 OC_0692 1 0.4344
5081 OC_0695 2 0.8764
5082 OC_0697 13 1.0
5083 OC_0704 3 0.9024
5084 OCSN_3 8 0.9976
5085 OCSN_6 1 0.3468
5086 OCSN_10 2 0.7416
5087 OCSN_12 2 0.6048
5088 OCSN_15 1 0.2364
5089 OCSN_19 2 0.678
5090 OCSN_24 1 0.462
5091 OCSN_27 2 0.8792
5092 OCSN_28 1 0.6016
5093 OCSN_31 2 0.7188
5094 OCSN_32 1 0.2192
5095 OCSN_36 0 0.0
5096 OCSN_40 2 0.7676
5097 OCSN_41 1 0.6712
5098 OCSN_49 0 0.0
5099 OCSN_50 0 0.0
5100 OCSN_54 0 0.0
5101 OCSN_56 0 0.0
5102 OCSN_59 2 0.6548
5103 OCSN_61 0 0.0
5104 OCSN_64 0 0.0
5105 OCSN_65 0 0.0
5106 OCSN_68 0 0.0
5107 OCSN_69 1 0.6716
5108 OCSN_70 0 0.0
5109 OCSN_76 0 0.0
5110 OCSN_77 2 0.8324
5111 OCSN_82 1 0.388
5112 OCSN_86 2 0.8188
